종목명,우대법령,조문내역,활용내용,해당1,해당2,해당3,해당4,해당5,해당6,해당7,해당8,우선순위1,우선순위2,우선순위3,우선순위4,우대분류,중처법대상
주조산업기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
중식조리기능사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
중식조리산업기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
철도기술사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
철도신호기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
철도신호기술사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
철도신호산업기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
철도차량기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
철도차량기술사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
철도차량산업기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
철도차량정비기능사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
철도차량정비기능장,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
철도토목기능사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
철도토목기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
축산기능사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
축산기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
축산기술사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
축산산업기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
컴퓨터시스템기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
토목구조기술사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
토목기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
토목산업기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
토목시공기술사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
토목품질시험기술사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
토양환경기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
토양환경기술사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
통신설비기능장,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
패션디자인산업기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
피복아크용접기능사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
피아노조율기능사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
피아노조율산업기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
한식조리기능사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
한식조리산업기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
항공기관기술사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
항공기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
항공기정비기능사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
항공기체기술사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
항공사진기능사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
항공산업기사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
항공전기·전자정비기능사,교원자격검정령시행규칙,제9조무시험검정의신청,무시험검정관련실기교사무시험검정일경우해당과목관련국가기술자격증사본첨부,시험면제,,,,,,,,,,,시험면제,시험면제,
